ASSET REGISTRY TEMPLATE,,,,,,,,,,,,,,,,,,,,,,
Office Type,Regional Office/ Division Office,Asset Classification,Asset Sub Class,UACS Object Code,Asset Item,Manufacturer,Model,Serial Number,Specification,Property Number,UNIT OF MEASURE,Current Condition,Source of Fund,Cost of Acquisition,Date of Acquisition,Estimated Total Life Years,Name of Accountable Officer,Asset Location,Service Center,Room Number,Remarks,Center Manager
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Mechanical Dough Roller,HAI OU,DZM-200,NA,Mechanical Dough Roller,BPP-2016-08-008,Unit,Operational and in good condition,DepED Central Office," 19,256.81 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Mechanical Dough Roller,HAI OU,DZM-200,NA,Mechanical Dough Roller,BPP-2016-08-009,Unit,Operational and in good condition,DepED Central Office," 19,256.81 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Mechanical Dough Roller,HAI OU,DZM-200,NA,Mechanical Dough Roller,BPP-2016-08-010,Unit,Operational and in good condition,DepED Central Office," 19,256.81 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Bread Slicer Machine,NA,NA,NA,"Bread Slicer Machine 23"" 30"" 32""",BPP-2016-08-011,Unit,Operational and in good condition,DepED Central Office," 21,400.00 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Bread Slicer Machine,NA,NA,NA,"Bread Slicer Machine 23"" 30"" 32""",BPP-2016-08-012,Unit,Operational and in good condition,DepED Central Office," 21,400.00 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Bread Slicer Machine,NA,NA,NA,"Bread Slicer Machine 23"" 30"" 32""",BPP-2016-08-013,Unit,Operational and in good condition,DepED Central Office," 21,400.00 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Bread Slicer Machine,NA,NA,NA,"Bread Slicer Machine 23"" 30"" 32""",BPP-2016-08-014,Unit,Operational and in good condition,DepED Central Office," 21,400.00 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Bread Slicer Machine,NA,NA,NA,"Bread Slicer Machine 23"" 30"" 32""",BPP-2016-08-015,Unit,Operational and in good condition,DepED Central Office," 21,400.00 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Refrigerator,FUJIDENZO,RDD-07AS,211820100001168F0213,Refrigerator,BPP-2016-08-016,Unit,Operational and in good condition,DepED Central Office," 16,715.14 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Gas Range,HAIER,HFS-504G60GO,FY01KCM010029J6R0127,Gas Range,BPP-2016-08-017,Unit,Operational and in good condition,DepED Central Office," 18,411.01 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Gas Range,HAIER,HFS-504G60GO,FY01KCM010029J6R0136,Gas Range,BPP-2016-08-018,Unit,Operational and in good condition,DepED Central Office," 18,411.01 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Decker Oven,NA,NA,NA,Decker Oven,BPP-2016-08-019,Unit,Operational and in good condition,DepED Central Office," 27,514.30 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Decker Oven,NA,NA,NA,Decker Oven,BPP-2016-08-020,Unit,Operational and in good condition,DepED Central Office," 27,514.30 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 3,FOOD LABORATORY,MB1 204,,ROSALIE G. MENDOZA
,,,,,,,,,,,,,,,,,,,,,,
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Refrigerator,FUJIDENZO,RDD-07AS,N/A,Refrigerator,BPP-2016-08-021,Unit,Operational and in good condition,DepED Central Office," 16,715.14 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Gas Range,FUJIDENZO,FGR-6640VTRCMB,6640T16110321,Gas Range,BPP-2016-08-022,Unit,Operational and in good condition,DepED Central Office," 18,411.01 ",11/08/2016,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Decker Oven,NA,NA,NA,Decker Oven,BPP-2016-08-023,Unit,Operational and in good condition,DepED Central Office," 27,514.30 ",09/11/2016,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Other Property Plant and Equipment,"Other Property, Plant and Equipment",1069999000,Stainless Sink,MK KITCHEN,NA,NA,"Double Sink, W20"" x H20"" x D14"" 6ft. Length with preparation table",SEF - 58577,Unit,Operational and in good condition,Asset is Owned by LGU," 34,650.00 ",12/29/2015,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Other Property Plant and Equipment,Furniture and Fixtures,1060701000,Storage Cabinet,MK KITCHEN,NA,NA,"2 Columns, 3Layers",SEF - 58578,Unit,Operational and in good condition,Asset is Owned by LGU," 37,125.00 ",12/29/2015,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Other Property Plant and Equipment,Furniture and Fixtures,1060701000,Bread Display Showcase,AAAE Enterprises - Supplier,NA,NA,"4 ft x 4ft, 4 Layers, 12 Trays Capacity, Curved front display tempered glass",SEF - 58642,Unit,Operational and in good condition,Asset is Owned by LGU," 42,000.00 ",12/29/2015,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Digital Weighing Scale,Electronic Kitchen Scale,SF-400,NA,Digital Weighing Scale,SEF - 63629,Unit,Operational and in good condition,Asset is Owned by LGU," 21,500.00 ",03/09/2017,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Digital Weighing Scale,Electronic Kitchen Scale,SF-400,NA,Digital Weighing Scale,SEF - 63630,Unit,Operational and in good condition,Asset is Owned by LGU," 21,500.00 ",03/09/2017,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Digital Weighing Scale,Electronic Kitchen Scale,SF-400,NA,Digital Weighing Scale,SEF - 63631,Unit,Operational and in good condition,Asset is Owned by LGU," 21,500.00 ",03/09/2017,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Machinery and Equipment,Other Machinery and Equipment,1060599000,Digital Weighing Scale,Electronic Kitchen Scale,SF-400,NA,Digital Weighing Scale,SEF - 63632,Unit,Operational and in good condition,Asset is Owned by LGU," 21,500.00 ",03/09/2017,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Machinery and Equipment,Machinery,1060501000,Planetary Mixer,FOOD LAB 2,B10B,1511080A,"10 Quartz, hook, paddle whip, extra stainless bowl",SEF - 58636,Unit,Operational and in good condition,Asset is Owned by LGU," 25,200.00 ",12/29/2015,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Other Property Plant and Equipment,Furniture and Fixtures,1060701000,Bread Display Showcase,NA,NA,NA,Bread Display Showcase,63528,Unit,Operational and in good condition,Asset is Owned by LGU," 34,500.00 ",03/13/2017,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
DO,Marikina City,Other Property Plant and Equipment,Furniture and Fixtures,1060701000,Bread Display Showcase,NA,NA,NA,Bread Display Showcase,63529,Unit,Operational and in good condition,Asset is Owned by LGU," 34,500.00 ",03/13/2017,5,URIEL B. TEODORO,FOOD LABORATORY 2,FOOD LABORATORY,MB1 205,,JARELL J. LACSON
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
